Date,State,New Confirmed Cases,7-Day Avg,Quarter,Average Fare ($),Adj Average Fare ($),Passengers_2024_Benchmark
2020-02-17,CA,0,128.57142857142858,Q1_2020,336.0228,410.6204,1284083
2020-02-18,CA,145,121.57142857142856,Q1_2020,336.0228,410.6204,1284083
2020-02-19,CA,361,173.14285714285714,Q1_2020,336.0228,410.6204,1284083
2020-02-20,CA,0,114.71428571428572,Q1_2020,336.0228,410.6204,1284083
2020-02-21,CA,136,134.14285714285714,Q1_2020,336.0228,410.6204,1284083
2020-02-22,CA,151,150.71428571428572,Q1_2020,336.0228,410.6204,1284083
2020-02-23,CA,256,149.85714285714286,Q1_2020,336.0228,410.6204,1284083
2020-02-24,CA,0,149.85714285714286,Q1_2020,336.0228,410.6204,1284083
2020-02-25,CA,0,129.14285714285714,Q1_2020,336.0228,410.6204,1284083
2020-02-26,CA,204,106.71428571428572,Q1_2020,336.0228,410.6204,1284083
2020-02-27,CA,159,129.42857142857142,Q1_2020,336.0228,410.6204,1284083
2020-02-28,CA,150,131.42857142857142,Q1_2020,336.0228,410.6204,1284083
2020-02-29,CA,169,134.0,Q1_2020,336.0228,410.6204,1284083
2020-03-01,CA,0,97.42857142857144,Q1_2020,336.0228,410.6204,1284083
2020-03-02,CA,146,118.28571428571428,Q1_2020,336.0228,410.6204,1284083
2020-03-03,CA,158,140.85714285714286,Q1_2020,336.0228,410.6204,1284083
2020-03-04,CA,0,111.71428571428572,Q1_2020,336.0228,410.6204,1284083
2020-03-05,CA,473,156.57142857142858,Q1_2020,336.0228,410.6204,1284083
2020-03-06,CA,194,162.85714285714286,Q1_2020,336.0228,410.6204,1284083
2020-03-07,CA,0,138.71428571428572,Q1_2020,336.0228,410.6204,1284083
2020-03-08,CA,231,171.71428571428572,Q1_2020,336.0228,410.6204,1284083
2020-03-09,CA,0,150.85714285714286,Q1_2020,336.0228,410.6204,1284083
2020-03-10,CA,257,165.0,Q1_2020,336.0228,410.6204,1284083
2020-03-11,CA,331,212.28571428571428,Q1_2020,336.0228,410.6204,1284083
2020-03-12,CA,0,144.71428571428572,Q1_2020,336.0228,410.6204,1284083
2020-03-13,CA,292,158.71428571428572,Q1_2020,336.0228,410.6204,1284083
2020-03-14,CA,182,184.7142857142857,Q1_2020,336.0228,410.6204,1284083
2020-03-15,CA,264,189.42857142857144,Q1_2020,336.0228,410.6204,1284083
2020-03-16,CA,479,257.85714285714283,Q1_2020,336.0228,410.6204,1284083
2020-03-17,CA,50,228.28571428571428,Q1_2020,336.0228,410.6204,1284083
2020-03-18,CA,0,181.0,Q1_2020,336.0228,410.6204,1284083
2020-03-19,CA,0,181.0,Q1_2020,336.0228,410.6204,1284083
2020-03-20,CA,0,139.28571428571428,Q1_2020,336.0228,410.6204,1284083
2020-03-21,CA,84,125.28571428571428,Q1_2020,336.0228,410.6204,1284083
2020-03-22,CA,168,111.57142857142856,Q1_2020,336.0228,410.6204,1284083
2020-03-23,CA,155,65.28571428571429,Q1_2020,336.0228,410.6204,1284083
2020-03-24,CA,265,96.0,Q1_2020,336.0228,410.6204,1284083
2020-03-25,CA,102,110.57142857142856,Q1_2020,336.0228,410.6204,1284083
2020-03-26,CA,390,166.28571428571428,Q1_2020,336.0228,410.6204,1284083
2020-03-27,CA,47,173.0,Q1_2020,336.0228,410.6204,1284083
2020-03-28,CA,644,253.0,Q1_2020,336.0228,410.6204,1284083
2020-03-29,CA,225,261.1428571428572,Q1_2020,336.0228,410.6204,1284083
2020-03-30,CA,0,239.0,Q1_2020,336.0228,410.6204,1284083
2020-03-31,CA,0,201.14285714285717,Q1_2020,336.0228,410.6204,1284083
2020-01-01,FL,309,127.57142857142856,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-01-02,FL,0,124.57142857142856,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-01-03,FL,363,176.42857142857142,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-01-04,FL,139,175.0,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-01-05,FL,515,236.0,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-01-06,FL,0,209.0,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-01-07,FL,447,253.28571428571428,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-01-08,FL,139,229.0,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-01-09,FL,0,229.0,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-01-10,FL,3,177.57142857142858,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-01-11,FL,35,162.71428571428572,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-01-12,FL,184,115.42857142857144,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-01-13,FL,204,144.57142857142858,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-01-14,FL,0,80.71428571428571,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-01-15,FL,95,74.42857142857143,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-01-16,FL,528,149.85714285714286,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-01-17,FL,445,213.0,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-01-18,FL,187,234.7142857142857,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-01-19,FL,107,223.7142857142857,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-01-20,FL,124,212.28571428571428,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-01-21,FL,222,244.0,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-01-22,FL,0,230.42857142857144,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-01-23,FL,48,161.85714285714286,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-01-24,FL,0,98.28571428571428,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-01-25,FL,179,97.14285714285714,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-01-26,FL,229,114.57142857142856,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-01-27,FL,3,97.28571428571428,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-01-28,FL,414,124.71428571428572,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-01-29,FL,0,124.71428571428572,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-01-30,FL,0,117.85714285714286,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-01-31,FL,144,138.42857142857142,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-02-01,FL,309,157.0,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-02-02,FL,436,186.57142857142856,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-02-03,FL,8,187.28571428571428,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-02-04,FL,315,173.14285714285714,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-02-05,FL,92,186.28571428571428,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-02-06,FL,65,195.57142857142856,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-02-07,FL,276,214.42857142857144,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-02-08,FL,230,203.14285714285717,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-02-09,FL,0,140.85714285714286,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-02-10,FL,395,196.14285714285717,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-02-11,FL,376,204.8571428571429,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-02-12,FL,0,191.7142857142857,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-02-13,FL,179,208.0,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-02-14,FL,198,196.8571428571429,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-02-15,FL,152,185.7142857142857,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-02-16,FL,0,185.7142857142857,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-02-17,FL,0,129.28571428571428,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-02-18,FL,94,89.0,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-02-19,FL,334,136.71428571428572,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-02-20,FL,208,140.85714285714286,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-02-21,FL,25,116.14285714285714,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-02-22,FL,254,130.71428571428572,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-02-23,FL,0,130.71428571428572,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-02-24,FL,329,177.71428571428572,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-02-25,FL,0,164.28571428571428,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-02-26,FL,27,120.42857142857144,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-02-27,FL,0,90.71428571428572,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-02-28,FL,0,87.14285714285714,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-02-29,FL,332,98.28571428571428,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-03-01,FL,6,99.14285714285714,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-03-02,FL,169,76.28571428571429,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-03-03,FL,90,89.14285714285714,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-03-04,FL,195,113.14285714285714,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-03-05,FL,115,129.57142857142858,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-03-06,FL,0,129.57142857142858,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-03-07,FL,299,124.85714285714286,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-03-08,FL,1,124.14285714285714,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-03-09,FL,0,100.0,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-03-10,FL,14,89.14285714285714,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-03-11,FL,400,118.42857142857144,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-03-12,FL,270,140.57142857142858,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-03-13,FL,30,144.85714285714286,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-03-14,FL,30,106.42857142857144,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-03-15,FL,35,111.28571428571428,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-03-16,FL,515,184.8571428571429,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-03-17,FL,176,208.0,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-03-18,FL,186,177.42857142857142,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-03-19,FL,306,182.57142857142856,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-03-20,FL,147,199.28571428571428,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-03-21,FL,48,201.8571428571429,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-03-22,FL,60,205.42857142857144,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-03-23,FL,85,144.0,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-03-24,FL,92,132.0,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-03-25,FL,245,140.42857142857142,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-03-26,FL,110,112.42857142857144,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-03-27,FL,246,126.57142857142856,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-03-28,FL,83,131.57142857142858,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-03-29,FL,115,139.42857142857142,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-03-30,FL,0,127.28571428571428,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-03-31,FL,283,154.57142857142858,Q1_2020,314.94421052631577,384.86263157894734,845562
2020-01-01,GA,0,98.14285714285714,Q1_2020,461.95625,564.51125,1012618
2020-01-02,GA,327,107.0,Q1_2020,461.95625,564.51125,1012618
2020-01-03,GA,167,119.85714285714286,Q1_2020,461.95625,564.51125,1012618
2020-01-04,GA,0,119.85714285714286,Q1_2020,461.95625,564.51125,1012618
2020-01-05,GA,143,140.28571428571428,Q1_2020,461.95625,564.51125,1012618
2020-01-06,GA,0,91.0,Q1_2020,461.95625,564.51125,1012618
2020-01-07,GA,320,136.71428571428572,Q1_2020,461.95625,564.51125,1012618
2020-01-08,GA,312,181.28571428571428,Q1_2020,461.95625,564.51125,1012618
2020-01-09,GA,206,164.0,Q1_2020,461.95625,564.51125,1012618
2020-01-10,GA,172,164.71428571428572,Q1_2020,461.95625,564.51125,1012618
2020-01-11,GA,452,229.28571428571428,Q1_2020,461.95625,564.51125,1012618
2020-01-12,GA,99,223.0,Q1_2020,461.95625,564.51125,1012618
2020-01-13,GA,0,223.0,Q1_2020,461.95625,564.51125,1012618
2020-01-14,GA,189,204.28571428571428,Q1_2020,461.95625,564.51125,1012618
2020-01-15,GA,517,233.57142857142856,Q1_2020,461.95625,564.51125,1012618
2020-01-16,GA,0,204.14285714285717,Q1_2020,461.95625,564.51125,1012618
2020-01-17,GA,27,183.42857142857144,Q1_2020,461.95625,564.51125,1012618
2020-01-18,GA,183,145.0,Q1_2020,461.95625,564.51125,1012618
2020-01-19,GA,89,143.57142857142858,Q1_2020,461.95625,564.51125,1012618
2020-01-20,GA,0,143.57142857142858,Q1_2020,461.95625,564.51125,1012618
2020-01-21,GA,324,162.85714285714286,Q1_2020,461.95625,564.51125,1012618
2020-01-22,GA,564,169.57142857142858,Q1_2020,461.95625,564.51125,1012618
2020-01-23,GA,139,189.42857142857144,Q1_2020,461.95625,564.51125,1012618
2020-01-24,GA,0,185.57142857142856,Q1_2020,461.95625,564.51125,1012618
2020-01-25,GA,0,159.42857142857142,Q1_2020,461.95625,564.51125,1012618
2020-01-26,GA,151,168.28571428571428,Q1_2020,461.95625,564.51125,1012618
2020-01-27,GA,320,214.0,Q1_2020,461.95625,564.51125,1012618
2020-01-28,GA,195,195.57142857142856,Q1_2020,461.95625,564.51125,1012618
2020-01-29,GA,99,129.14285714285714,Q1_2020,461.95625,564.51125,1012618
2020-01-30,GA,0,109.28571428571428,Q1_2020,461.95625,564.51125,1012618
2020-01-31,GA,0,109.28571428571428,Q1_2020,461.95625,564.51125,1012618
2020-02-01,GA,266,147.28571428571428,Q1_2020,461.95625,564.51125,1012618
2020-02-02,GA,282,166.0,Q1_2020,461.95625,564.51125,1012618
2020-02-03,GA,0,120.28571428571428,Q1_2020,461.95625,564.51125,1012618
2020-02-04,GA,417,152.0,Q1_2020,461.95625,564.51125,1012618
2020-02-05,GA,214,168.42857142857142,Q1_2020,461.95625,564.51125,1012618
2020-02-06,GA,379,222.57142857142856,Q1_2020,461.95625,564.51125,1012618
2020-02-07,GA,0,222.57142857142856,Q1_2020,461.95625,564.51125,1012618
2020-02-08,GA,0,184.57142857142856,Q1_2020,461.95625,564.51125,1012618
2020-02-09,GA,70,154.28571428571428,Q1_2020,461.95625,564.51125,1012618
2020-02-10,GA,200,182.8571428571429,Q1_2020,461.95625,564.51125,1012618
2020-02-11,GA,459,188.8571428571429,Q1_2020,461.95625,564.51125,1012618
2020-02-12,GA,241,192.7142857142857,Q1_2020,461.95625,564.51125,1012618
2020-02-13,GA,51,145.85714285714286,Q1_2020,461.95625,564.51125,1012618
2020-02-14,GA,0,145.85714285714286,Q1_2020,461.95625,564.51125,1012618
2020-02-15,GA,346,195.28571428571428,Q1_2020,461.95625,564.51125,1012618
2020-02-16,GA,0,185.28571428571428,Q1_2020,461.95625,564.51125,1012618
2020-02-17,GA,425,217.42857142857144,Q1_2020,461.95625,564.51125,1012618
2020-02-18,GA,43,158.0,Q1_2020,461.95625,564.51125,1012618
2020-02-19,GA,418,183.28571428571428,Q1_2020,461.95625,564.51125,1012618
2020-02-20,GA,235,209.57142857142856,Q1_2020,461.95625,564.51125,1012618
2020-02-21,GA,72,219.8571428571429,Q1_2020,461.95625,564.51125,1012618
2020-02-22,GA,0,170.42857142857142,Q1_2020,461.95625,564.51125,1012618
2020-02-23,GA,31,174.85714285714286,Q1_2020,461.95625,564.51125,1012618
2020-02-24,GA,185,140.57142857142858,Q1_2020,461.95625,564.51125,1012618
2020-02-25,GA,115,150.85714285714286,Q1_2020,461.95625,564.51125,1012618
2020-02-26,GA,0,91.14285714285714,Q1_2020,461.95625,564.51125,1012618
2020-02-27,GA,66,67.0,Q1_2020,461.95625,564.51125,1012618
2020-02-28,GA,115,73.14285714285714,Q1_2020,461.95625,564.51125,1012618
2020-02-29,GA,0,73.14285714285714,Q1_2020,461.95625,564.51125,1012618
2020-03-01,GA,191,96.0,Q1_2020,461.95625,564.51125,1012618
2020-03-02,GA,0,69.57142857142857,Q1_2020,461.95625,564.51125,1012618
2020-03-03,GA,0,53.142857142857146,Q1_2020,461.95625,564.51125,1012618
2020-03-04,GA,0,53.142857142857146,Q1_2020,461.95625,564.51125,1012618
2020-03-05,GA,0,43.71428571428572,Q1_2020,461.95625,564.51125,1012618
2020-03-06,GA,0,27.285714285714285,Q1_2020,461.95625,564.51125,1012618
2020-03-07,GA,0,27.285714285714285,Q1_2020,461.95625,564.51125,1012618
2020-03-08,GA,490,70.0,Q1_2020,461.95625,564.51125,1012618
2020-03-09,GA,0,70.0,Q1_2020,461.95625,564.51125,1012618
2020-03-10,GA,135,89.28571428571429,Q1_2020,461.95625,564.51125,1012618
2020-03-11,GA,180,115.0,Q1_2020,461.95625,564.51125,1012618
2020-03-12,GA,126,133.0,Q1_2020,461.95625,564.51125,1012618
2020-03-13,GA,84,145.0,Q1_2020,461.95625,564.51125,1012618
2020-03-14,GA,0,145.0,Q1_2020,461.95625,564.51125,1012618
2020-03-15,GA,390,130.71428571428572,Q1_2020,461.95625,564.51125,1012618
2020-03-16,GA,461,196.57142857142856,Q1_2020,461.95625,564.51125,1012618
2020-03-17,GA,0,177.28571428571428,Q1_2020,461.95625,564.51125,1012618
2020-03-18,GA,0,151.57142857142858,Q1_2020,461.95625,564.51125,1012618
2020-03-19,GA,44,139.85714285714286,Q1_2020,461.95625,564.51125,1012618
2020-03-20,GA,0,127.85714285714286,Q1_2020,461.95625,564.51125,1012618
2020-03-21,GA,201,156.57142857142858,Q1_2020,461.95625,564.51125,1012618
2020-03-22,GA,0,100.85714285714286,Q1_2020,461.95625,564.51125,1012618
2020-03-23,GA,533,111.14285714285714,Q1_2020,461.95625,564.51125,1012618
2020-03-24,GA,338,159.42857142857142,Q1_2020,461.95625,564.51125,1012618
2020-03-25,GA,142,179.71428571428572,Q1_2020,461.95625,564.51125,1012618
2020-03-26,GA,305,217.0,Q1_2020,461.95625,564.51125,1012618
2020-03-27,GA,321,262.85714285714283,Q1_2020,461.95625,564.51125,1012618
2020-03-28,GA,0,234.14285714285717,Q1_2020,461.95625,564.51125,1012618
2020-03-29,GA,0,234.14285714285717,Q1_2020,461.95625,564.51125,1012618
2020-03-30,GA,115,174.42857142857142,Q1_2020,461.95625,564.51125,1012618
2020-03-31,GA,272,165.0,Q1_2020,461.95625,564.51125,1012618
2020-01-01,IL,514,104.28571428571428,Q1_2020,336.01416666666665,410.61,1089038
2020-01-02,IL,0,104.28571428571428,Q1_2020,336.01416666666665,410.61,1089038
2020-01-03,IL,0,104.28571428571428,Q1_2020,336.01416666666665,410.61,1089038
2020-01-04,IL,42,110.28571428571428,Q1_2020,336.01416666666665,410.61,1089038
2020-01-05,IL,320,133.28571428571428,Q1_2020,336.01416666666665,410.61,1089038
2020-01-06,IL,491,203.42857142857144,Q1_2020,336.01416666666665,410.61,1089038
2020-01-07,IL,0,195.28571428571428,Q1_2020,336.01416666666665,410.61,1089038
2020-01-08,IL,199,150.28571428571428,Q1_2020,336.01416666666665,410.61,1089038
2020-01-09,IL,6,151.14285714285714,Q1_2020,336.01416666666665,410.61,1089038
2020-01-10,IL,78,162.28571428571428,Q1_2020,336.01416666666665,410.61,1089038
2020-01-11,IL,628,246.0,Q1_2020,336.01416666666665,410.61,1089038
2020-01-12,IL,0,200.28571428571428,Q1_2020,336.01416666666665,410.61,1089038
2020-01-13,IL,150,151.57142857142858,Q1_2020,336.01416666666665,410.61,1089038
2020-01-14,IL,193,179.14285714285714,Q1_2020,336.01416666666665,410.61,1089038
2020-01-15,IL,317,196.0,Q1_2020,336.01416666666665,410.61,1089038
2020-01-16,IL,119,212.14285714285717,Q1_2020,336.01416666666665,410.61,1089038
2020-01-17,IL,161,224.0,Q1_2020,336.01416666666665,410.61,1089038
2020-01-18,IL,21,137.28571428571428,Q1_2020,336.01416666666665,410.61,1089038
2020-01-19,IL,153,159.14285714285714,Q1_2020,336.01416666666665,410.61,1089038
2020-01-20,IL,31,142.14285714285714,Q1_2020,336.01416666666665,410.61,1089038
2020-01-21,IL,224,146.57142857142858,Q1_2020,336.01416666666665,410.61,1089038
2020-01-22,IL,26,105.0,Q1_2020,336.01416666666665,410.61,1089038
2020-01-23,IL,175,113.0,Q1_2020,336.01416666666665,410.61,1089038
2020-01-24,IL,94,103.42857142857144,Q1_2020,336.01416666666665,410.61,1089038
2020-01-25,IL,325,146.85714285714286,Q1_2020,336.01416666666665,410.61,1089038
2020-01-26,IL,89,137.71428571428572,Q1_2020,336.01416666666665,410.61,1089038
2020-01-27,IL,0,133.28571428571428,Q1_2020,336.01416666666665,410.61,1089038
2020-01-28,IL,352,151.57142857142858,Q1_2020,336.01416666666665,410.61,1089038
2020-01-29,IL,0,147.85714285714286,Q1_2020,336.01416666666665,410.61,1089038
2020-01-30,IL,0,122.85714285714286,Q1_2020,336.01416666666665,410.61,1089038
2020-01-31,IL,0,109.42857142857144,Q1_2020,336.01416666666665,410.61,1089038
2020-02-01,IL,374,116.42857142857144,Q1_2020,336.01416666666665,410.61,1089038
2020-02-02,IL,0,103.71428571428572,Q1_2020,336.01416666666665,410.61,1089038
